path,relative_path,kind,bytes,occupancy_class,cl_mig_001_in_scope,notes
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\PROOFS\CL-EV-001_VOLUME_PRINT_PROOF.pdf,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/PROOFS/CL-EV-001_VOLUME_PRINT_PROOF.pdf,FILE,40888356,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\PROOFS\CL-EV-001_VOLUME_REVIEW_LOWRES_PROOF.pdf,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/PROOFS/CL-EV-001_VOLUME_REVIEW_LOWRES_PROOF.pdf,FILE,40888356,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\PROOFS\CL-EV-001_VOLUME_SCREEN_PROOF.pdf,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/PROOFS/CL-EV-001_VOLUME_SCREEN_PROOF.pdf,FILE,40888356,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I01_MIRROR\CL-EV-001_I01_P01_MIRROR_THE-RETURN_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I01_MIRROR/CL-EV-001_I01_P01_MIRROR_THE-RETURN_DIAGNOSTIC_v01.png,FILE,2408413,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I01_MIRROR\CL-EV-001_I01_P02_MIRROR_THE-TRANSFORMATION-RECORD_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I01_MIRROR/CL-EV-001_I01_P02_MIRROR_THE-TRANSFORMATION-RECORD_DIAGNOSTIC_v01.png,FILE,2672973,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I01_MIRROR\CL-EV-001_I01_P03_MIRROR_THE-SOCIAL-READING_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I01_MIRROR/CL-EV-001_I01_P03_MIRROR_THE-SOCIAL-READING_DIAGNOSTIC_v01.png,FILE,2374356,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I01_MIRROR\CL-EV-001_I01_P04_MIRROR_THE-FIRST-LIMIT_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I01_MIRROR/CL-EV-001_I01_P04_MIRROR_THE-FIRST-LIMIT_DIAGNOSTIC_v01.png,FILE,2526771,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I02\CL-EV-001_I02_P01_REFUSAL_THE-REQUEST-AT-THE-BOUNDARY_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I02/CL-EV-001_I02_P01_REFUSAL_THE-REQUEST-AT-THE-BOUNDARY_DIAGNOSTIC_v01.png,FILE,3202397,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I02\CL-EV-001_I02_P02_REFUSAL_THE-DEFEATED-RULE_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I02/CL-EV-001_I02_P02_REFUSAL_THE-DEFEATED-RULE_DIAGNOSTIC_v01.png,FILE,2900605,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I02\CL-EV-001_I02_P03_REFUSAL_WHOSE-RULE_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I02/CL-EV-001_I02_P03_REFUSAL_WHOSE-RULE_DIAGNOSTIC_v01.png,FILE,1944621,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I02\CL-EV-001_I02_P04_REFUSAL_THE-PERMITTED-FORM_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I02/CL-EV-001_I02_P04_REFUSAL_THE-PERMITTED-FORM_DIAGNOSTIC_v01.png,FILE,2177163,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I03\CL-EV-001_I03_P01_IVORY_ROUGH-THOUGHT_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I03/CL-EV-001_I03_P01_IVORY_ROUGH-THOUGHT_DIAGNOSTIC_v01.png,FILE,2306161,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I03\CL-EV-001_I03_P02_IVORY_THE-POLISHED-RETURN_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I03/CL-EV-001_I03_P02_IVORY_THE-POLISHED-RETURN_DIAGNOSTIC_v01.png,FILE,2591977,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I03\CL-EV-001_I03_P03_IVORY_THE-AUTHORITY-OF-FLUENCY_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I03/CL-EV-001_I03_P03_IVORY_THE-AUTHORITY-OF-FLUENCY_DIAGNOSTIC_v01.png,FILE,2149868,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I03\CL-EV-001_I03_P04_IVORY_BEFORE-THE-SENTENCE-ENDS_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I03/CL-EV-001_I03_P04_IVORY_BEFORE-THE-SENTENCE-ENDS_DIAGNOSTIC_v01.png,FILE,1728409,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I04\CL-EV-001_I04_P01_ANIMATION_ALMOST-BEFORE-ASKED_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I04/CL-EV-001_I04_P01_ANIMATION_ALMOST-BEFORE-ASKED_DIAGNOSTIC_v01.png,FILE,2499822,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I04\CL-EV-001_I04_P02_ANIMATION_THE-DOUBLE-HAND_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I04/CL-EV-001_I04_P02_ANIMATION_THE-DOUBLE-HAND_DIAGNOSTIC_v01.png,FILE,2912142,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I04\CL-EV-001_I04_P03_ANIMATION_CUES-OF-PRESENCE_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I04/CL-EV-001_I04_P03_ANIMATION_CUES-OF-PRESENCE_DIAGNOSTIC_v01.png,FILE,2217673,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I04\CL-EV-001_I04_P04_ANIMATION_THE-MARK-ON-THE-SURFACE_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I04/CL-EV-001_I04_P04_ANIMATION_THE-MARK-ON-THE-SURFACE_DIAGNOSTIC_v01.png,FILE,2858330,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I05\CL-EV-001_I05_P01_CHISEL_THE-FIRST-CUT_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I05/CL-EV-001_I05_P01_CHISEL_THE-FIRST-CUT_DIAGNOSTIC_v01.png,FILE,2338446,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I05\CL-EV-001_I05_P02_CHISEL_THE-REVISION-SURFACE_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I05/CL-EV-001_I05_P02_CHISEL_THE-REVISION-SURFACE_DIAGNOSTIC_v01.png,FILE,2605540,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I05\CL-EV-001_I05_P03_CHISEL_THE-MANUFACTURED-VOICE_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I05/CL-EV-001_I05_P03_CHISEL_THE-MANUFACTURED-VOICE_DIAGNOSTIC_v01.png,FILE,2698327,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I05\CL-EV-001_I05_P04_CHISEL_COPY-FORWARD_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I05/CL-EV-001_I05_P04_CHISEL_COPY-FORWARD_DIAGNOSTIC_v01.png,FILE,2523229,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I06\CL-EV-001_I06_P01_SIGNAL_THE-SECOND-INPUT_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I06/CL-EV-001_I06_P01_SIGNAL_THE-SECOND-INPUT_DIAGNOSTIC_v01.png,FILE,2615513,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I06\CL-EV-001_I06_P02_SIGNAL_THE-REVISION-CHAIN_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I06/CL-EV-001_I06_P02_SIGNAL_THE-REVISION-CHAIN_DIAGNOSTIC_v01.png,FILE,2680404,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I06\CL-EV-001_I06_P03_SIGNAL_PROVENANCE-UNDER-PRESSURE_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I06/CL-EV-001_I06_P03_SIGNAL_PROVENANCE-UNDER-PRESSURE_DIAGNOSTIC_v01.png,FILE,2079320,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I06\CL-EV-001_I06_P04_SIGNAL_THE-PREPARED-PATH_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I06/CL-EV-001_I06_P04_SIGNAL_THE-PREPARED-PATH_DIAGNOSTIC_v01.png,FILE,2448333,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I07\CL-EV-001_I07_P01_OBEDIENCE_THE-COMMAND_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I07/CL-EV-001_I07_P01_OBEDIENCE_THE-COMMAND_DIAGNOSTIC_v01.png,FILE,2084600,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I07\CL-EV-001_I07_P02_OBEDIENCE_THE-PREBUILT-FIELD_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I07/CL-EV-001_I07_P02_OBEDIENCE_THE-PREBUILT-FIELD_DIAGNOSTIC_v01.png,FILE,3058218,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I07\CL-EV-001_I07_P03_OBEDIENCE_CONDITIONAL-COMPLIANCE_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I07/CL-EV-001_I07_P03_OBEDIENCE_CONDITIONAL-COMPLIANCE_DIAGNOSTIC_v01.png,FILE,2382190,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I07\CL-EV-001_I07_P04_OBEDIENCE_THE-RETURN_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I07/CL-EV-001_I07_P04_OBEDIENCE_THE-RETURN_DIAGNOSTIC_v01.png,FILE,2499936,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I08\CL-EV-001_I08_P01_ATTACHMENT_THE-SECOND-VISIT_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I08/CL-EV-001_I08_P01_ATTACHMENT_THE-SECOND-VISIT_DIAGNOSTIC_v01.png,FILE,2299300,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I08\CL-EV-001_I08_P02_ATTACHMENT_THE-ACCUMULATED-CONTEXT_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I08/CL-EV-001_I08_P02_ATTACHMENT_THE-ACCUMULATED-CONTEXT_DIAGNOSTIC_v01.png,FILE,2657912,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I08\CL-EV-001_I08_P03_ATTACHMENT_REAL-FEELING-UNEQUAL-RELATION_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I08/CL-EV-001_I08_P03_ATTACHMENT_REAL-FEELING-UNEQUAL-RELATION_DIAGNOSTIC_v01.png,FILE,3287844,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I08\CL-EV-001_I08_P04_ATTACHMENT_THE-CONSULTATION-STATION_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I08/CL-EV-001_I08_P04_ATTACHMENT_THE-CONSULTATION-STATION_DIAGNOSTIC_v01.png,FILE,2504711,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I09\CL-EV-001_I09_P01_ALTAR_THE-ORDINARY-DESK_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I09/CL-EV-001_I09_P01_ALTAR_THE-ORDINARY-DESK_DIAGNOSTIC_v01.png,FILE,2436037,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I09\CL-EV-001_I09_P02_ALTAR_THE-SENTENCING-REPORT_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I09/CL-EV-001_I09_P02_ALTAR_THE-SENTENCING-REPORT_DIAGNOSTIC_v01.png,FILE,2873421,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I09\CL-EV-001_I09_P03_ALTAR_AUTHORITY-WITH-LIMITS_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I09/CL-EV-001_I09_P03_ALTAR_AUTHORITY-WITH-LIMITS_DIAGNOSTIC_v01.png,FILE,1737545,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I09\CL-EV-001_I09_P04_ALTAR_THE-REPORT-SPEAKES_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I09/CL-EV-001_I09_P04_ALTAR_THE-REPORT-SPEAKES_DIAGNOSTIC_v01.png,FILE,2212389,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I10\CL-EV-001_I10_P01_VENTRILOQUY_THE-PUBLIC-STATEMENT_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I10/CL-EV-001_I10_P01_VENTRILOQUY_THE-PUBLIC-STATEMENT_DIAGNOSTIC_v01.png,FILE,2729097,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I10\CL-EV-001_I10_P02_VENTRILOQUY_THE-SIGNED-CITATION-PAGE_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I10/CL-EV-001_I10_P02_VENTRILOQUY_THE-SIGNED-CITATION-PAGE_DIAGNOSTIC_v01.png,FILE,2354578,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I10\CL-EV-001_I10_P03_VENTRILOQUY_AUTHORSHIP-WITHOUT-ESCAPE_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I10/CL-EV-001_I10_P03_VENTRILOQUY_AUTHORSHIP-WITHOUT-ESCAPE_DIAGNOSTIC_v01.png,FILE,2618161,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I10\CL-EV-001_I10_P04_VENTRILOQUY_BEHIND-THE-VOICE_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I10/CL-EV-001_I10_P04_VENTRILOQUY_BEHIND-THE-VOICE_DIAGNOSTIC_v01.png,FILE,2423936,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I11\CL-EV-001_I11_P01_EXTRACTION_THE-FRICTIONLESS-ANSWER_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I11/CL-EV-001_I11_P01_EXTRACTION_THE-FRICTIONLESS-ANSWER_DIAGNOSTIC_v01.png,FILE,1930878,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I11\CL-EV-001_I11_P02_EXTRACTION_THE-ANNOTATION-TASK-LEDGER_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I11/CL-EV-001_I11_P02_EXTRACTION_THE-ANNOTATION-TASK-LEDGER_DIAGNOSTIC_v01.png,FILE,1671101,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED\I11\CL-EV-001_I11_P03_EXTRACTION_THE-PLATFORM-BEHIND-THE-MIRROR_DIAGNOSTIC_v01.png,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED/I11/CL-EV-001_I11_P03_EXTRACTION_THE-PLATFORM-BEHIND-THE-MIRROR_DIAGNOSTIC_v01.png,FILE,2571380,PREMIGRATION_OCCUPANCY,NO,
